match_id,season,batting_team,bowling_team,home_team,away_team,over,runs
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,3,23
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,4,34
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,5,42
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,6,55
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,7,60
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,8,70
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,9,72
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,10,79
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,11,84
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,12,98
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,13,101
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,14,105
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,15,108
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,16,113
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,17,118
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,18,128
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,19,144
136,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,20,148
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,1,8
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,2,14
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,3,19
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,4,39
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,5,51
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,6,54
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,7,65
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,8,69
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,9,84
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,10,95
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,11,100
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,12,105
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,13,121
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,14,135
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,15,139
136,2010,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Deccan Chargers,16,151
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,1,19
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,2,27
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,3,28
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,4,33
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,5,45
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,6,50
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,7,55
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,8,56
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,9,66
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,10,75
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,11,89
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,12,101
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,13,111
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,14,124
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,15,126
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,16,130
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,17,141
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,18,153
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,19,162
137,2010,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,20,183
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,1,1
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,2,7
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,3,10
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,4,23
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,5,31
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,6,42
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,7,52
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,8,58
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,9,65
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,10,74
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,11,79
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,12,82
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,13,89
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,14,97
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,15,102
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,16,111
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,17,122
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,18,128
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,19,137
137,2010,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,20,144
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,1,13
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,2,29
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,3,39
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,4,48
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,5,58
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,6,64
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,7,75
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,8,79
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,9,88
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,10,95
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,11,100
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,12,103
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,13,112
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,14,116
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,15,128
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,16,134
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,17,139
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,18,153
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,19,171
138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,20,183
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,1,8
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,2,13
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,3,22
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,4,33
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,5,37
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,6,46
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,7,55
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,8,59
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,9,71
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,10,78
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,11,86
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,12,90
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,13,100
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,14,112
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,15,121
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,16,126
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,17,136
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,18,142
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,19,153
138,2010,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,20,166
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,1,13
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,2,23
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,3,30
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,4,47
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,5,49
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,6,58
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,7,68
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,8,73
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,9,86
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,10,96
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,11,100
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,12,111
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,13,118
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,14,125
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,15,129
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,16,135
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,17,150
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,18,160
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,19,170
139,2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,20,177
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,1,4
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,2,15
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,3,18
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,4,26
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,5,50
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,6,58
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,7,68
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,8,73
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,9,76
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,10,80
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,11,85
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,12,90
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,13,97
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,14,105
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,15,119
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,16,125
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,17,131
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,18,151
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,19,156
139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,20,160
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,1,5
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,2,14
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,3,19
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,4,30
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,5,42
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,6,52
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,7,63
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,8,68
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,9,72
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,10,78
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,11,85
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,12,92
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,13,93
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,14,97
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,15,100
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,16,110
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,17,120
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,18,133
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,19,152
140,2010,Mumbai Indians,Deccan Chargers,Deccan Chargers,Mumbai Indians,20,172
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,1,10
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,2,20
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,3,26
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,4,35
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,5,48
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,6,50
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,7,57
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,8,61
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,9,69
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,10,78
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,11,85
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,12,91
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,13,100
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,14,114
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,15,122
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,16,129
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,17,131
140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,Mumbai Indians,18,131
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,1,9
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,2,21
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,3,38
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,4,45
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,5,56
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,6,62
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,7,66
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,8,75
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,9,82
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,10,91
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,11,97
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,12,105
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,13,110
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,14,128
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,15,135
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,16,139
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,17,145
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,18,149
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,19,165
141,2010,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,20,177
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,1,2
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,2,15
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,3,19
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,4,20
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,5,32
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,6,36
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,7,45
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,8,50
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,9,52
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,10,55
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,11,66
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,12,73
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,13,82
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,14,91
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,15,98
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,16,108
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,17,116
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,18,125
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,19,134
141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,20,137
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,1,5
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,2,14
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,3,25
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,4,34
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,5,41
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,6,48
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,7,55
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,8,63
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,9,76
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,10,85
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,11,91
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,12,95
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,13,101
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,14,111
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,15,118
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,16,124
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,17,133
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,18,139
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,19,150
142,2010,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Kings XI Punjab,20,163
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,1,10
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,2,11
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,3,19
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,4,29
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,5,37
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,6,45
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,7,58
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,8,63
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,9,74
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,10,82
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,11,89
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,12,92
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,13,100
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,14,105
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,15,118
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,16,123
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,17,133
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,18,145
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,19,158
142,2010,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,20,164
143,2010,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,1,2
143,2010,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,2,11
143,2010,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,3,17
143,2010,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,4,28
143,2010,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,5,33
143,2010,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,6,52
